"JDate","SR","RH","AT","PR"
17361,18030.59,88.4520833333333,25.6197916666667,1.27
17362,15105.5,90.5104166666667,25.1135416666667,8.89
17363,6322.28,93.0458333333333,23.8010416666667,9.144
17364,14109.63,91.3739583333333,24.8229166666667,5.588
17365,10617.72,92.9979166666667,25.05,9.906
17366,14995.39,91.9729166666667,24.3666666666667,15.494
17367,8046.26,93.1791666666667,24.3645833333333,17.272
17368,16344.25,91.8666666666667,24.3666666666667,13.208
17369,18266.35,90.9395833333333,24.4510416666667,0
17370,16641.84,91.090625,24.459375,0.508
17371,18422.72,88.828125,25.3020833333333,0.254
17372,13947.04,88.98125,25.328125,0
17373,10895.14,90.2583333333333,24.7729166666667,0.508
17374,17632.51,88.3395833333333,25.93125,0.254
17375,18588.11,86.1333333333333,26.1625,1.016
17376,18263.25,87.709375,26.034375,9.398
17377,8016.15,93.98125,25.0666666666667,5.08
17378,21374.73,90.08125,25.8385416666667,5.842
17379,17319.67,90.8572916666667,25.409375,14.478
17380,9220.58,94.071875,24.4354166666667,48.26
17381,10540.63,94.1208333333333,24.6854166666667,19.812
17382,11811.17,89.80625,25.225,0
17383,13172.31,91.740625,25.48125,8.89
17384,6397.08,95.09375,23.9020833333333,21.844
17385,13636.96,91.8072916666667,24.7875,1.27
17386,19197.71,89.6708333333333,25.671875,0.254
17387,6904.02,95.3166666666667,24.0791666666667,27.94
17388,11839.02,94.5927083333333,24.4177083333333,7.112
17389,16253.42,89.5770833333333,25.20625,0.254
17390,14059.93,90.6552083333333,25.0020833333333,22.098
17391,17793,92.615625,24.6447916666667,58.928
17392,11455.22,92.6302083333333,24.6479166666667,0
17393,16452.77,90.2020833333333,25.3708333333333,2.286
17394,17754.69,89.4614583333333,25.45,0
17395,9341.89,91.59375,24.7625,9.144
17396,17343.86,90.2302083333333,24.825,11.43
17397,14867.73,90.4208333333333,24.5947916666667,49.784
17398,19580.48,88.3270833333333,25.35,0
17399,13317.04,88.3604166666667,25.246875,1.778
17400,11244.91,90.8333333333333,24.74375,0.508
17401,18173.37,90.1947916666667,25.35625,5.334
17402,5191.16,94.7104166666667,24.2666666666667,28.956
17403,11489.85,92.059375,23.8989583333333,17.018
17404,19389.71,90.6260416666667,24.20625,0.762
17405,7614.2,92.2197916666667,23.86875,0
17406,27104.26,82.6604166666667,25.8166666666667,0
17407,12339.88,89.8739583333333,25.2770833333333,1.016
17408,17541.77,87.7958333333333,25.5166666666667,0
17409,12965.29,91.3552083333333,24.2510416666667,2.032
17410,22824.17,87.3260416666667,24.7427083333333,0
17411,16914.62,89.2375,25.1125,1.016
17412,12812.52,91.15,25.040625,1.524
17413,21679.71,85.640625,25.8145833333333,0
17414,9378,93.7197916666667,24.1583333333333,13.462
17415,24552.95,84.8645833333333,26.0708333333333,0
17416,14766.36,88.575,25.8427083333333,0.762
17417,8622.47,92.3197916666667,24.2927083333333,9.906
17418,10871,92.7375,23.7,33.528
17419,23923.89,85.4375,25.6270833333333,0
17420,18283.65,92.2083333333333,25.3041666666667,15.494
17421,8554.21,94.421875,24.475,7.62
17422,14374.13,90.0854166666667,25.390625,14.224
17423,9756.47,93.84375,24.25625,17.78
17424,10594.76,94.484375,23.5447916666667,33.274
17425,14949.08,91.5125,24.134375,0
17426,20961.17,88.03125,25.275,1.27
17427,21982.35,86.6947916666667,25.9385416666667,0.254
17428,10297.68,92.4145833333333,24.5802083333333,6.096
17429,23781.21,84.859375,25.7604166666667,0.254
17430,24619.13,86.24375,26.021875,0.254
17431,22827.82,86.0520833333333,26.2135416666667,0
17432,19937.68,85.8166666666667,26.51875,0
17433,5737.5,94.8104166666667,23.5979166666667,26.924
17434,12877,91.9697916666667,23.9385416666667,5.334
17435,22455.22,86.8791666666667,25.3666666666667,0.762
17436,10978.46,91.9135416666667,24.9635416666667,12.192
17437,25538.67,86.6041666666667,26.2927083333333,0
17438,12513.67,89.0958333333333,25.7229166666667,0
17439,15060.16,90.7385416666667,24.9052083333333,40.64
17440,16733.21,89.9135416666667,24.8958333333333,0.508
17441,15143.92,88.6927083333333,25.6770833333333,1.27
17442,16886.91,87.171875,26.2979166666667,5.334
17443,13837.48,89.6229166666667,25.1145833333333,28.448
17444,18905.82,86.5510416666667,25.828125,0
17445,18732.93,88.1395833333333,25.515625,0
17446,14364.71,90.7916666666667,24.7489583333333,16.51
17447,18023.79,87.0458333333333,25.5125,0
17448,22839.67,84.3864583333333,25.83125,0
17449,19572.26,85.5125,25.696875,0
17450,16774.4,89.30625,25.4020833333333,0
17451,19585.81,86.946875,25.50625,1.778
17452,13351.13,93.5395833333333,24.2760416666667,15.748
17453,15198.47,91.6197916666667,24.553125,40.64
17454,13610.3,93.45,23.8510416666667,0
17455,14963.47,87.2885416666667,25.3041666666667,0
17456,18123.89,86.915625,25.5541666666667,0
17457,10867.02,92.471875,24.465625,0
17458,12921.79,92.5416666666667,24.2354166666667,0
17459,8179.24,94.809375,23.7135416666667,0
17460,12753.72,92.325,23.9427083333333,0
17461,17294.64,91.759375,24.0791666666667,0
17462,14284.65,91.0822916666667,24.1958333333333,6.096
17463,17924.31,89.1864583333333,24.971875,0
17464,10904.58,92.946875,24.3083333333333,0
17465,3004.34,96.525,22.8333333333333,0
17466,8011.67,94.753125,22.9385416666667,0
17467,14895.13,90.2,23.915625,0
17468,14661.94,90.3791666666667,24.028125,8.89
17469,14944,92.1427083333333,23.828125,7.112
17470,14126.34,92.5770833333333,23.690625,16.002
17471,13652.45,91.4166666666667,24.1322916666667,0.254
17472,16996.64,89.46875,24.7375,0
17473,19822.48,88.890625,24.9104166666667,77.724
17474,16795.01,90.821875,24.5270833333333,1.524
17475,16281.94,92.61875,24.1979166666667,9.144
17476,15885.25,90.0791666666667,24.3770833333333,6.858
17477,16624.64,87.9,25.1895833333333,10.16
17478,20297.92,88.75,25.140625,0
17479,4777.15,93.071875,23.5635416666667,39.116
17480,6447.93,94.125,22.3104166666667,33.274
17481,10235.08,86.39375,23.6260416666667,1.27
17482,20418.57,85.0291666666667,25.1458333333333,0
17483,9936.39,93.3958333333333,24.4739583333333,17.018
17484,15218.17,88.9875,25.4583333333333,23.368
17485,15965.24,89.5666666666667,25.0489583333333,3.048
17486,2294.79,93.8489583333333,24.3489583333333,8.89
17487,10417.08,90.525,24.8916666666667,5.588
17488,11433.81,90.396875,24.5989583333333,9.144
17489,12536.12,91.13125,25.0916666666667,16.51
17490,9606.28,92.2229166666667,24.921875,12.7
17491,10736.93,92.2760416666667,24.8979166666667,15.24
17492,8375.65,92.7166666666667,24.6927083333333,46.736
17493,9248.21,92.89375,24.4166666666667,15.24
17494,13482.73,88.5208333333333,25.7416666666667,1.016
17495,11680.28,89.9239583333333,25.7114583333333,11.43
17496,14371.48,89.3604166666667,25.3239583333333,0.508
17497,9303.19,93.0447916666667,24.7552083333333,34.544
17498,10179,87.309375,25.78125,0.508
17499,10381.19,81.9177083333333,25.8479166666667,0
17500,19490.26,82.084375,25.765625,2.032
17501,18966.66,82.7229166666667,25.125,4.572
17502,16747.07,86.096875,24.6864583333333,0.762
17503,14504.92,89.0427083333333,24.1697916666667,1.27
17504,17577.94,84.9375,24.603125,0.254
17505,11920.2,90.5385416666667,23.4458333333333,4.064
17506,11892.24,91.390625,24.1020833333333,1.778
17507,15875.28,87.9427083333333,24.446875,6.858
17508,17559.51,83.8364583333333,25.6833333333333,0.254
17509,18045.92,78.6052083333333,26.034375,0.254
17510,17057.77,80.9083333333333,25.75,0
17511,13420.84,86.3625,24.94375,9.652
17512,16982.88,86.7552083333333,24.9302083333333,4.064
17513,14107.51,88.925,24.040625,11.938
17514,5462.49,91.4791666666667,23.5520833333333,19.05
17515,16536.02,86.715625,24.6541666666667,0.508
17516,10648.81,87.6489583333333,24.6385416666667,0
17517,12729.51,88.0052083333333,24.7760416666667,6.35
17518,16678.38,81.2114583333333,25.3895833333333,0.254
17519,19468.27,82.046875,25.5385416666667,0
17520,14695.15,85.35,25.0885416666667,12.7
17521,11049.54,86.9458333333333,25.0489583333333,1.27
17522,5105.18,91.44375,24.0979166666667,12.192
17523,7457.63,89.1875,24.5895833333333,4.064
17524,5267.78,90.3125,24.9760416666667,5.334
17525,7565.58,88.0354166666667,24.8489583333333,8.128
17526,20392.6,78.503125,25.7895833333333,0
17527,9031.94,87.4104166666667,24.5177083333333,5.588
17528,10654.05,90.2708333333333,24.0416666666667,9.906
17529,16438.66,83.8489583333333,25.696875,0
17530,18471.39,83.5875,25.8364583333333,0
17531,17590.3,83.7947916666667,25.4197916666667,0
17532,18028.89,78.153125,26.0458333333333,0
17533,21956.59,73.9229166666667,25.93125,0
17534,18997.1,68.0708333333333,25.8291666666667,0
17535,19026.1,73.8395833333333,25.3083333333333,0
17536,19138.2,78.1520833333333,25.5125,0
17537,18656.9,80.8052083333333,25.5416666666667,0
17538,18365.2,79.4760416666667,25.540625,0
17539,17737.9,79.9947916666667,25.153125,1.016
17540,15735.5,80.1135416666667,25.0072916666667,0.254
17541,20992.7,82.709375,24.6520833333333,0
17542,21942.2,80.0125,24.378125,0
17543,22737.3,77.05625,24.4520833333333,0
17544,21904.7,76.96875,24.871875,0
17545,5705.7,87.5854166666667,24.340625,7.366
17546,19181.6,83.590625,25.55625,0.254
17547,21612.7,81.6083333333333,25.7104166666667,0
17548,19556.1,82.1333333333333,25.2395833333333,0
17549,21865.1,81.315625,25.4708333333333,0
17550,18096.3,82.5760416666667,25.6697916666667,0
17551,17930.8,82.078125,25.75625,0
17552,21614.6,77.8572916666667,25.8239583333333,0
17553,21024.6,75.4302083333333,25.665625,0.762
17554,22737.6,79.7625,25.715625,1.016
17555,18119.2,77.8583333333333,25.6458333333333,0
17556,23374.9,76.6958333333333,25.7447916666667,3.048
17557,14030.8,81.5489583333333,24.7979166666667,25.146
17558,21694,76.946875,25.2458333333333,4.064
17559,19660.2,74.99375,24.9979166666667,0.508
17560,21557,77.1458333333333,24.5354166666667,1.524
17561,22798.5,74.9197916666667,24.8541666666667,0
17562,22401.6,74.028125,25.1208333333333,0
17563,22150.3,75.9083333333333,24.8302083333333,2.286
17564,23311.2,74.9666666666667,24.5260416666667,1.27
17565,23123.5,76.8260416666667,24.5739583333333,1.016
17566,23039.1,76.7479166666667,24.934375,0
17567,21312.8,79.55,25.1489583333333,0
17568,19978.1,85.3322916666667,24.9708333333333,0
17569,22099.6,80.71875,25.7354166666667,0
17570,19474.8,78.7625,25.778125,0
17571,19323.4,80.3572916666667,25.671875,0.254
17572,20430.6,80.084375,26.0229166666667,0
17573,17579.9,80.4072916666667,25.6708333333333,1.524
17574,19528.9,80.0802083333333,26.0270833333333,0.254
17575,17320.1,81.696875,26.0583333333333,0
17576,14425.7,82.2291666666667,25.9260416666667,13.208
17577,17229.1,77.7875,26.0802083333333,1.27
17578,16689.9,79.821875,25.7,0
17579,12642.9,89.38125,24.3239583333333,24.638
17580,18447.7,86.8572916666667,24.94375,0.762
17581,18758.1,81.5791666666667,25.153125,0
17582,16958,76.978125,25.1479166666667,0
17583,19433.9,75.1197916666667,25.2239583333333,0
17584,18565.3,83.4479166666667,24.359375,0
17585,15680.2,85.8895833333333,24.4916666666667,2.032
17586,21750.5,78.921875,25.609375,0.254
17587,25050.1,73.284375,25.4895833333333,0
17588,26552.2,70.884375,24.8833333333333,0
17589,25719.8,76.30625,24.5791666666667,0
17590,20534.8,75.0416666666667,25.2104166666667,0.508
17591,21654.8,74.5010416666667,25.5,0
17592,25446.2,73.7677083333333,25.7322916666667,0
17593,22142.6,73.6958333333333,25.3885416666667,0
17594,25916.8,76.0520833333333,25.6833333333333,0
17595,23237.2,77.5020833333333,25.5885416666667,0
17596,15300.6,82.190625,24.921875,0
17597,17596,81.546875,25.0083333333333,0
17598,21921.3,77.1291666666667,25.2927083333333,0
17599,23174.1,77.515625,25.0645833333333,0
17600,16141.6,76.0489583333333,25.4145833333333,0
17601,25105.2,69.5958333333333,25.6625,0
17602,26421.6,73.9489583333333,25.0229166666667,0
17603,25193,72.4708333333333,25.4458333333333,0
17604,26093.1,73.48125,25.3145833333333,0.508
17605,25602.4,76.1125,25.3770833333333,1.016
17606,24164.4,80.5854166666667,25.225,0
17607,23150,78.4458333333333,26.3104166666667,0
17608,24600,76.1125,26.6614583333333,0
17609,22314.5,74.503125,26.1416666666667,0
17610,18544.7,77.678125,25.865625,0
17611,26173.7,77.30625,26.0802083333333,0
17612,17307.6,79.0166666666667,25.1114583333333,1.27
17613,25996.9,75.6458333333333,25.7333333333333,0
17614,25382.4,77.7635416666667,25.746875,0
17615,21020.7,80.934375,25.8125,0
17616,19862.1,81.446875,25.6354166666667,2.794
17617,24754.3,74.346875,25.7864583333333,0.254
17618,25599.5,73.88125,25.6833333333333,0.508
17619,19266.8,78.36875,25.50625,0.254
17620,26273,76.246875,25.8291666666667,0
17621,28367.2,72.553125,25.61875,0.508
17622,27919,73.9958333333333,25.8291666666667,0
17623,25987.6,75.634375,25.5375,0
17624,27269.1,73.6625,25.7458333333333,0
17625,27903.3,73.5125,25.746875,0.762
17626,26421.6,75.56875,25.9291666666667,0
17627,24193.9,76.721875,26.0989583333333,0
17628,24198.8,78.1760416666667,26.109375,0
17629,22219.9,77.30625,26.4239583333333,0
17630,23101.7,77.8114583333333,26.4260416666667,0
17631,23618.6,75.8,26.625,0.254
17632,13242.5,79.7427083333333,25.6708333333333,9.652
17633,24813.2,73.0145833333333,25.9104166666667,0
17634,24415.4,78.0125,25.8583333333333,0
17635,21380.2,76.0135416666667,26.2322916666667,0
17636,24565.9,74.1,26.159375,0
17637,19561.1,74.9916666666667,25.9302083333333,3.302
17638,11641.5,87.4125,24.8458333333333,4.572
17639,15844.6,81.8510416666667,26.2385416666667,1.016
17640,24313.1,78.7822916666667,26.953125,0.254
17641,22449.5,79.4822916666667,26.9020833333333,0
17642,21045,79.80625,26.85625,0
17643,25935.3,75.953125,26.9989583333333,0
17644,24763,73.93125,26.575,0
17645,23791,75.3135416666667,26.3041666666667,0
17646,27367.4,73.2625,26.1708333333333,0
17647,25482.3,71.1520833333333,25.93125,0
17648,27805.8,69.2354166666667,26.0552083333333,0
17649,24735.6,74.9291666666667,26.4885416666667,0
17650,17695.7,81.8572916666667,25.6552083333333,1.778
17651,10901.3,90.196875,24.7958333333333,6.858
17652,23512.9,78.8708333333333,26.2104166666667,3.81
17653,20982.8,81.1583333333333,25.7864583333333,37.592
17654,8383.6,89.928125,23.9927083333333,7.112
17655,26941.9,80.7770833333333,25.746875,0.508
17656,23229.5,80.9729166666667,25.9375,0
17657,25568.9,75.4364583333333,25.9645833333333,0
17658,22708.6,77.4895833333333,26.3041666666667,0.508
17659,14676.2,81.8520833333333,26.5364583333333,4.572
17660,19779.5,82.8864583333333,26.5572916666667,15.494
17661,12638.8,86.85,25.7895833333333,0.254
17662,16445.3,85.9802083333333,26.2416666666667,0
17663,16239.4,87.4822916666667,25.85625,6.096
17664,25533.4,82.9989583333333,26.4510416666667,0.508
17665,18177.6,83.1520833333333,26.5041666666667,0
17666,23017.1,78.09375,27.0020833333333,0
17667,20907.4,76.215625,26.8635416666667,0
17668,23558,76.171875,26.7979166666667,0
17669,17684.2,79.828125,26.5979166666667,0
17670,9283.7,88.1260416666667,24.6614583333333,2.794
17671,7251.2,89.5739583333333,24.3260416666667,21.844
17672,12056.7,86.7739583333333,24.99375,3.302
17673,24585.8,79.0666666666667,26.3666666666667,0
17674,17958.1,81.1739583333333,26.075,0
17675,20424.2,79.715625,26.2666666666667,0
17676,19611.2,79.28125,25.846875,0
17677,17489.8,84.8375,25.2625,2.032
17678,13504.8,86.7041666666667,24.596875,15.494
17679,13780.7,89.0958333333333,24.2395833333333,11.176
17680,9578,91.096875,23.5291666666667,3.556
17681,18521.5,83.6041666666667,25.4895833333333,0.254
17682,26371.6,71.8677083333333,26.959375,0
17683,18882.2,81.9635416666667,26.1291666666667,0
17684,8505.5,88.4802083333333,25.3864583333333,0.254
17685,15870.7,84.3395833333333,25.85,0
17686,15762.5,84.88125,25.8427083333333,0
17687,23757.1,81.89375,26.403125,0
17688,15358.8,87.16875,25.1958333333333,28.194
17689,9869.5,90.0166666666667,24.5447916666667,0.254
17690,8989.9,89.9333333333333,24.434375,10.668
17691,12168.7,87.95625,25.1822916666667,0
17692,14036.1,90.3197916666667,24.1114583333333,75.184
17693,21889,85.6854166666667,25.59375,0.254
17694,18853,84.503125,26.2927083333333,0.508
17695,11762.9,88.5666666666667,25.8041666666667,3.81
17696,9172.8,85.2239583333333,26.146875,3.81
17697,15966.4,86.7,25.509375,0.762
17698,9522.5,87.4666666666667,25.2177083333333,1.524
17699,16594.4,88.0135416666667,25.584375,3.302
17700,22079.1,83.996875,26.7854166666667,0.254
17701,21119.6,81.9854166666667,26.7739583333333,2.032
17702,14455,85.7239583333333,25.8072916666667,0.254
17703,14121.6,85.896875,26.20625,0
17704,20396.5,80.546875,26.8604166666667,0.254
17705,9044.7,89.3875,25.0041666666667,11.938
17706,8792.8,90.66875,24.35625,0.508
17707,15497.7,87.259375,25.3072916666667,2.794
17708,11759.1,89.5104166666667,25.0145833333333,9.398
17709,13538,87.20625,25.2770833333333,0.508
17710,13804.2,86.9677083333333,25.7302083333333,0.254
17711,12488.6,87.4666666666667,25.7052083333333,21.844
17712,10935.2,89.496875,25.3895833333333,0
17713,2652.6,90.85,25.1204545454545,1.27
17714,5837,87.104,25.638,1.524
17715,5546,91.2443181818182,24.6375,2.54
17716,10641,91.459375,24.6927083333333,20.066
17717,11390,91.253125,24.7760416666667,10.668
17718,11273,92.5677083333333,24.7270833333333,34.544
17719,18878,89.9927083333333,25.4708333333333,20.066
17720,15951,89.2302083333333,25.725,0.508
17721,9573,88.9145833333333,25.4197916666667,2.794
17722,9060,91.1541666666667,25.05625,0.508
17723,14816,89.1697916666667,25.3864583333333,15.24
17724,8082,92.2763440860215,24.9129032258065,12.954
17725,14188,90.18125,25.1770833333333,2.032
17726,10651,91.7677083333333,24.2239583333333,2.794
17727,15814,90.1416666666667,25.2041666666667,4.572
17728,13042,91.8822916666667,24.8854166666667,14.478
17729,17672,89.5947916666667,24.9760416666667,33.528
17730,15007,87.6479166666667,25.2041666666667,0.254
17731,25306,81.415625,26.653125,0
17732,25071,78.2447916666667,27.0947916666667,0
17733,15422,88.3822916666667,25.840625,8.128
17734,14353,87.7822916666667,26.275,2.032
17735,18264,84.3414893617021,25.9827956989247,0
17736,17166,85.1239583333333,26.2489583333333,0
17737,10891,88.6083333333333,26.371875,1.524
17738,14481,87.5489583333333,26.6291666666667,7.62
17739,17740,84.6854166666667,26.4135416666667,11.43
17740,5178,92.171875,24.0885416666667,32.004
17741,8292,89.65625,24.8197916666667,0.254
17742,16822,86.0958333333333,25.5489583333333,1.778
17743,17976,87.7927083333333,25.334375,3.048
17744,7858,91.9520833333333,24.7385416666667,20.828
17745,19634,87.278125,25.8895833333333,0
17746,11203,86.871875,25.48125,0.762
17747,17389,86.5947916666667,25.71875,1.016
17748,15458,85.6729166666667,25.728125,0
17749,9011,87.91875,25.5291666666667,0
17750,20258,83.5052083333333,27.0354166666667,4.064
17751,7491,88.8416666666667,25.1354166666667,8.89
17752,9089,87.9385416666667,25.7166666666667,0.254
17753,10154,89.76875,25.6166666666667,23.876
17754,8513,90.465625,24.5645833333333,18.288
17755,13560,88.884375,24.0166666666667,3.048
17756,22155,83.8458333333333,25.5614583333333,0.254
17757,23126,83.4458333333333,26.3885416666667,0
17758,13889,86.7145833333333,25.95,0.254
17759,14623,84.8177083333333,25.9729166666667,0.254
17760,8297,90.4208333333333,24.54375,7.62
17761,16697,85.7635416666667,24.9760416666667,1.016
17762,26455,81.2104166666667,26.2010416666667,0.254
17763,15267,86.4552083333333,25.2177083333333,0
17764,18498,86.009375,25.3583333333333,16.002
17765,8629,89.5729166666667,24.7822916666667,11.176
17766,6450,92.3666666666667,23.828125,23.876
17767,12330,89.3052083333333,24.1229166666667,43.18
17768,17378,88.8947916666667,24.7166666666667,4.318
17769,19497,86.4895833333333,25.0260416666667,10.16
17770,18541,86.396875,25.259375,3.302
17771,20688,84.0177083333333,26.0447916666667,0
17772,18503,86.3145833333333,25.7041666666667,1.27
17773,22796,82.0625,25.8864583333333,0.254
17774,21518,79.43125,26.515625,0
17775,22748,80.5270833333333,26.4864583333333,0
17776,20779,80.8729166666667,26.615625,0
17777,11181,87.1197916666667,25.26875,6.604
17778,18282,86.628125,25.4822916666667,2.286
17779,18098,83.13125,25.6479166666667,0.254
17780,24391,79.7375,26.265625,0
17781,18774,85.0864583333333,26.4083333333333,2.286
17782,19139,85.3270833333333,26.3791666666667,2.54
17783,13097,86.13125,26.125,0.254
17784,22678,80.5635416666667,27.0270833333333,0
17785,22907,83.2083333333333,26.765625,1.524
17786,23658,81.8604166666667,27.1385416666667,0.254
17787,18114,86.1875,26.6614583333333,13.716
17788,10782,90.1072916666667,25.0635416666667,16.002
17789,22571,83.2645833333333,26.3395833333333,0.254
17790,12912,87.803125,25.7479166666667,0.762
17791,5936,90.9840425531915,24.9553191489362,2.286
17792,16348,86.425,25.4989583333333,0.508
17793,15443,87.6715789473684,25.4315789473684,25.146
17794,21342,85.3,25.5947916666667,0.254
17795,13522,87.24375,24.6666666666667,2.286
17796,11411,88.2625,24.8604166666667,0
17797,25152,79.5125,26.7125,0
17798,18867,83.528125,25.521875,9.906
17799,20003,85.3833333333333,25.7989583333333,0
17800,26163,81.5354166666667,26.4833333333333,21.844
17801,15712,85.665625,25.9947916666667,0.254
17802,8295,91.209375,24.9875,1.778
17803,20284,85.2354166666667,25.878125,1.27
17804,16018,85.9739583333333,25.7083333333333,0.254
17805,17860,86.4333333333333,26.0020833333333,0.254
17806,17306,86.9760416666667,25.8145833333333,0
17807,11129,89.975,24.9458333333333,10.668
17808,11681,89.2875,24.6802083333333,1.524
17809,16380,85.25625,25.5645833333333,0
17810,18470,86.3979166666667,25.4833333333333,0
17811,24428,83.4875,25.9510416666667,0.762
17812,21752,83.1802083333333,25.9104166666667,0.254
17813,17411,83.3552083333333,26.1333333333333,0.254
17814,16569,86.4927083333333,25.5166666666667,8.128
17815,12974,90.6708333333333,24.4635416666667,5.588
17816,17505,89.428125,24.0927083333333,8.128
17817,21506,86.259375,25.1041666666667,0.254
17818,20670,82.2635416666667,25.6802083333333,0
17819,23970,80.6666666666667,25.703125,0
17820,19216,78.5145833333333,25.7833333333333,2.032
17821,22012,79.2552083333333,26.0416666666667,0
17822,24542,73.9135416666667,26.796875,0
17823,22981,81.3552083333333,26.7083333333333,0
17824,13823,87.4354166666667,25.8239583333333,1.524
17825,18399,87.5489583333333,25.6458333333333,4.572
17826,21129,86.1604166666667,26.1114583333333,0.254
17827,21328,84.3604166666667,26.43125,0.254
17828,20469,84.0916666666667,26.7041666666667,4.572
17829,14382,89.6270833333333,25.0979166666667,9.906
17830,20631,87.6020833333333,25.5916666666667,29.972
17831,16225,88.3229166666667,25.8708333333333,0.254
17832,18156,82.8729166666667,26.778125,0.762
17833,23216,79.8635416666667,26.7625,8.128
17834,5604,89.4447916666667,24.2135416666667,3.048
17835,11914,86.9583333333333,25.265625,8.382
17836,9027,91.1697916666667,24.6708333333333,11.43
17837,12115,91.4635416666667,23.9052083333333,10.668
17838,12192,89.925,23.6875,22.098
17839,14093,89.890625,23.85,17.526
17840,16241,88.7875,24.109375,7.366
17841,16120,86.625,24.7354166666667,0.508
17842,17511,85.1010416666667,25.421875,0.254
17843,20489,84.9604166666667,25.6802083333333,0
17844,10229,91.1135416666667,24.575,0.762
17845,18299,87.4645833333333,25.2041666666667,2.794
17846,16110,90.434375,25.028125,16.764
17847,23694,87.4427083333333,25.671875,11.684
17848,20181,85.7583333333333,25.9197916666667,4.064
17849,11927,90.2125,24.5822916666667,28.194
17850,15009,87.8604166666667,25.0614583333333,13.208
17851,19307,87.128125,25.178125,12.954
17852,18682,85.8145833333333,25.2010416666667,0.254
17853,20701,85.4322916666667,25.4447916666667,1.524
17854,15441,88.4802083333333,25.2302083333333,20.828
17855,16825,87.6083333333333,24.746875,7.62
17856,12011,89.8833333333333,23.94375,3.556
17857,11000,92.740625,24.10625,33.528
17858,13102,91.1364583333333,24.50625,16.764
17859,4986,92.8666666666667,24.565625,20.32
17860,12546,91.3833333333333,24.6604166666667,44.45
17861,7608,93.43125,23.6333333333333,26.416
17862,8057,93.2145833333333,23.4635416666667,19.304
17863,8348,93.4614583333333,24.0229166666667,38.862
17864,5642,93.228125,24,11.43
17865,4368,94.7541666666667,23.3614583333333,87.122
17866,17582,87.7479166666667,24.8552083333333,0.254
17867,18091,85.7260416666667,25.2333333333333,0
17868,20094,86.9166666666667,25.2052083333333,0.508
17869,17009,84.75,25.7427083333333,0.762
17870,9654,91.371875,24.1791666666667,27.94
17871,20891,83.7552083333333,25.8125,0.762
17872,22649,84.2125,25.8270833333333,0
17873,22346,83.084375,25.9875,0.762
17874,17918,84.275,26.025,0
17875,17820,81.496875,26.7114583333333,0
17876,17785,81.6135416666667,26.4052083333333,0
17877,19603,81.76875,25.746875,0
17878,20494,79.2114583333333,25.40625,1.016
17879,21818,82.196875,25.5302083333333,3.81
17880,18453,80.8375,26.0822916666667,0.508
17881,18847,82.4072916666667,25.8635416666667,0
17882,17485,81.340625,25.8208333333333,1.016
17883,23034,77.2572916666667,25.6354166666667,0
17884,19809,78.3916666666667,25.1895833333333,0.254
17885,22149,77.4447916666667,25.39375,0
17886,21573,77.5395833333333,25.2604166666667,0
17887,22218,79.7895833333333,24.9270833333333,1.27
17888,20513,85.0760416666667,23.7583333333333,6.35
17889,12895,87.24375,24.203125,12.7
17890,22494,79.2166666666667,25.90625,0.254
17891,23588,77.703125,26.4197916666667,0
17892,20786,77.2114583333333,26.1145833333333,0
17893,18965,77.134375,25.4479166666667,0
17894,23220,77.5114583333333,25.6739583333333,0
17895,24164,76.4895833333333,25.5354166666667,0
17896,23306,76.79375,25.4072916666667,0
17897,22237,82.046875,25.1041666666667,0.508
17898,22891,77.0083333333333,25.4791666666667,0
17899,17632,77.6927083333333,25.5645833333333,0
17900,20873,80.8635416666667,25.6322916666667,1.016
17901,15073,84.828125,25.8083333333333,4.064
17902,16520,84.5416666666667,25.9197916666667,1.016
17903,21841,81.8010416666667,25.8479166666667,0
17904,16272,83.115625,25.7333333333333,0
17905,24273,81.8739583333333,26.0677083333333,0
17906,19880,77.878125,26.046875,0
17907,19645,74.0333333333333,25.8635416666667,0
17908,23534,76.4875,25.7416666666667,0
17909,22010,81.0625,25.80625,0
17910,20694,79.7302083333333,25.7125,0
17911,23685,82.8927083333333,25.5072916666667,7.112
17912,24982,78.2083333333333,25.7375,0
17913,25271,76.1864583333333,25.4666666666667,0
17914,23831,75.9333333333333,25.00625,0.254
17915,25549,78.8302083333333,25.115625,0
17916,14682,82.8895833333333,24.5479166666667,1.016
17917,22592,83.3125,24.915625,4.572
17918,12013,81.071875,25.2458333333333,0.508
17919,10884,80.75,24.934375,3.556
17920,17838,83.8604166666667,24.9875,3.81
17921,19192,82.1979166666667,25.228125,8.382
17922,21619,79.1354166666667,25.3791666666667,0
17923,23516,79.11875,25.0072916666667,0.254
17924,25453,78.3885416666667,26.0458333333333,0
17925,23285,79.1489583333333,25.9458333333333,0
17926,26192,79.7322916666667,25.89375,0
17927,23728,81.1916666666667,25.740625,0
17928,11967,80.765625,25.31875,0
17929,18271,80.2395833333333,24.6020833333333,3.048
17930,22529,83.015625,25.5427083333333,1.016
17931,11678,84.915625,25.2354166666667,0
17932,10872,83.178125,25.075,0.508
17933,13991,80.5364583333333,24.9927083333333,8.128
17934,16831,84.1989583333333,24.484375,3.81
17935,18218,76.2541666666667,25.1958333333333,0.254
17936,24422,75.4177083333333,25.5791666666667,0
17937,27347,75.0947916666667,25.5302083333333,0
